id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo
4550,ECUATORIANO,,,,,,,27,HOMBRE
4551,ECUATORIANO,,,,,,,32,HOMBRE
4552,ECUATORIANO,,,,,,,55,MUJER
4553,ECUATORIANO,,,,,,,25,HOMBRE
4554,ECUATORIANO,,,,,,,27,HOMBRE
4555,ECUATORIANO,,,,,,,27,HOMBRE
4556,ECUATORIANO,,,,,,,60,MUJER
4557,ECUATORIANO,,,,,,,20,HOMBRE
4558,ECUATORIANO,,,,,,,56,HOMBRE
4559,ECUATORIANO,,,,,,,28,HOMBRE
4560,ECUATORIANO,,,,,,,21,HOMBRE
4561,ECUATORIANO,,,,,,,36,HOMBRE
4562,ECUATORIANO,,,,,,,21,HOMBRE
4563,ECUATORIANO,,,,,,,44,HOMBRE
4564,ECUATORIANO,,,,,,,50,MUJER
4565,ECUATORIANO,,,,,,,34,MUJER
4566,ECUATORIANO,,,,,,,30,MUJER
4567,ECUATORIANO,,,,,,,34,MUJER
4568,ECUATORIANO,,,,,,,27,HOMBRE
4569,ECUATORIANO,,,,,,,28,HOMBRE
4570,ECUATORIANO,,,,,,,47,HOMBRE
4571,ECUATORIANO,,,,,,,28,HOMBRE
4572,ECUATORIANO,,,,,,,27,HOMBRE
4573,ECUATORIANO,,,,,,,42,HOMBRE
4574,ECUATORIANO,,,,,,,25,HOMBRE
4575,ECUATORIANO,,,,,,,18,HOMBRE
4576,ECUATORIANO,,,,,,,26,HOMBRE
4577,ECUATORIANO,,,,,,,24,HOMBRE
4578,ECUATORIANO,,,,,,,32,HOMBRE
4579,ECUATORIANO,,,,,,,29,HOMBRE
4580,ECUATORIANO,,,,,,,32,HOMBRE
4581,ECUATORIANO,,,,,,,43,HOMBRE
4582,ECUATORIANO,,,,,,,36,HOMBRE
4583,ECUATORIANO,,,,,,,50,HOMBRE
4584,ECUATORIANO,,,,,,,38,HOMBRE
4585,ECUATORIANO,,,,,,,33,HOMBRE
4586,ECUATORIANO,,,,,,,30,HOMBRE
4587,ECUATORIANO,,,,,,,40,HOMBRE
4588,ECUATORIANO,,,,,,,54,HOMBRE
4589,ECUATORIANO,,,,,,,18,HOMBRE
4590,ECUATORIANO,,,,,,,23,HOMBRE
4591,ECUATORIANO,,,,,,,46,HOMBRE
4592,ECUATORIANO,,,,,,,38,HOMBRE
4593,ECUATORIANO,,,,,,,22,HOMBRE
4594,ECUATORIANO,,,,,,,40,HOMBRE
4595,ECUATORIANO,,,,,,,42,HOMBRE
4596,ECUATORIANO,,,,,,,28,HOMBRE
4597,ECUATORIANO,,,,,,,30,HOMBRE
4598,ECUATORIANO,,,,,,,37,HOMBRE
4599,ECUATORIANO,,,,,,,26,HOMBRE
4600,ECUATORIANO,,,,,,,30,HOMBRE
4601,ECUATORIANO,,,,,,,30,HOMBRE
4602,ECUATORIANO,,,,,,,31,HOMBRE
4603,ECUATORIANO,,,,,,,28,HOMBRE
4604,ECUATORIANO,,,,,,,53,HOMBRE
4605,ECUATORIANO,,,,,,,30,HOMBRE
4606,ECUATORIANO,,,,,,,28,HOMBRE
4607,ECUATORIANO,,,,,,,21,HOMBRE
4608,ECUATORIANO,,,,,,,40,HOMBRE
4609,ECUATORIANO,,,,,,,28,HOMBRE
4610,ECUATORIANO,,,,,,,39,HOMBRE
4611,ECUATORIANO,,,,,,,46,HOMBRE
4612,ECUATORIANO,,,,,,,41,MUJER
4613,ECUATORIANO,,,,,,,26,HOMBRE
4614,ECUATORIANO,,,,,,,36,HOMBRE
4615,ECUATORIANO,,,,,,,28,HOMBRE
4616,ECUATORIANO,,,,,,,20,HOMBRE
4617,ECUATORIANO,,,,,,,40,HOMBRE
4618,ECUATORIANO,,,,,,,23,HOMBRE
4619,ECUATORIANO,,,,,,,35,HOMBRE
4620,ECUATORIANO,,,,,,,29,HOMBRE
4621,ECUATORIANO,,,,,,,39,HOMBRE
4622,ECUATORIANO,,,,,,,34,HOMBRE
4623,ECUATORIANO,,,,,,,39,MUJER
4624,ECUATORIANO,,,,,,,34,MUJER
4625,ECUATORIANO,,,,,,,46,HOMBRE
4626,ECUATORIANO,,,,,,,58,HOMBRE
4627,ECUATORIANO,,,,,,,43,HOMBRE
4628,ECUATORIANO,,,,,,,43,MUJER
4629,ECUATORIANO,,,,,,,19,HOMBRE
4630,ECUATORIANO,,,,,,,33,HOMBRE
4631,ECUATORIANO,,,,,,,35,HOMBRE
4632,ECUATORIANO,,,,,,,26,MUJER
4633,ECUATORIANO,,,,,,,19,MUJER
4634,ECUATORIANO,,,,,,,49,HOMBRE
4635,ECUATORIANO,,,,,,,27,MUJER
4636,ECUATORIANO,,,,,,,38,HOMBRE
4637,ECUATORIANO,,,,,,,41,HOMBRE
4638,ECUATORIANO,,,,,,,33,HOMBRE
4639,ECUATORIANO,,,,,,,46,HOMBRE
4640,ECUATORIANO,,,,,,,27,HOMBRE
4641,ECUATORIANO,,,,,,,30,HOMBRE
4642,ECUATORIANO,,,,,,,27,HOMBRE
4643,ECUATORIANO,,,,,,,47,HOMBRE
4644,ECUATORIANO,,,,,,,61,HOMBRE
4645,ECUATORIANO,,,,,,,31,MUJER
4646,ECUATORIANO,,,,,,,35,MUJER
4647,ECUATORIANO,,,,,,,28,MUJER
4648,ECUATORIANO,,,,,,,49,HOMBRE
4649,ECUATORIANO,,,,,,,18,MUJER
4650,ECUATORIANO,,,,,,,28,HOMBRE
4651,ECUATORIANO,,,,,,,28,HOMBRE
4652,ECUATORIANO,,,,,,,48,MUJER
4653,ECUATORIANO,,,,,,,44,HOMBRE
4654,ECUATORIANO,,,,,,,78,HOMBRE
4655,ECUATORIANO,,,,,,,44,HOMBRE
4656,ECUATORIANO,,,,,,,22,HOMBRE
4657,ECUATORIANO,,,,,,,59,HOMBRE
4658,ECUATORIANO,,,,,,,47,HOMBRE
4659,ECUATORIANO,,,,,,,58,HOMBRE
4660,ECUATORIANO,,,,,,,21,MUJER
4661,ECUATORIANO,,,,,,,38,HOMBRE
4662,ECUATORIANO,,,,,,,21,HOMBRE
4663,ECUATORIANO,,,,,,,30,HOMBRE
4664,ECUATORIANO,,,,,,,25,HOMBRE
4665,ECUATORIANO,,,,,,,29,HOMBRE
4666,ECUATORIANO,,,,,,,39,HOMBRE
4667,ECUATORIANO,,,,,,,35,MUJER
4668,ECUATORIANO,,,,,,,69,HOMBRE
4669,ECUATORIANO,,,,,,,21,HOMBRE
4670,ECUATORIANO,,,,,,,31,MUJER
4671,ECUATORIANO,,,,,,,15,MUJER
4672,ECUATORIANO,,,,,,,34,HOMBRE
4673,ECUATORIANO,,,,,,,22,HOMBRE
4674,ECUATORIANO,,,,,,,21,HOMBRE
4675,ECUATORIANO,,,,,,,24,HOMBRE
4676,ECUATORIANO,,,,,,,40,HOMBRE
4677,ECUATORIANO,,,,,,,23,HOMBRE
4678,ECUATORIANO,,,,,,,32,HOMBRE
4679,ECUATORIANO,,,,,,,29,HOMBRE
4680,ECUATORIANO,,,,,,,26,HOMBRE
4681,ECUATORIANO,,,,,,,24,HOMBRE
4682,ECUATORIANO,,,,,,,27,MUJER
4683,ECUATORIANO,,,,,,,26,HOMBRE
4684,ECUATORIANO,,,,,,,31,HOMBRE
4685,ECUATORIANO,,,,,,,37,HOMBRE
4686,ECUATORIANO,,,,,,,26,HOMBRE
4687,ECUATORIANO,,,,,,,46,HOMBRE
4688,ECUATORIANO,,,,,,,41,HOMBRE
4689,ECUATORIANO,,,,,,,31,MUJER
4690,ECUATORIANO,,,,,,,35,HOMBRE
4691,ECUATORIANO,,,,,,,35,HOMBRE
4692,ECUATORIANO,,,,,,,35,HOMBRE
4693,ECUATORIANO,,,,,,,20,HOMBRE
4694,ECUATORIANO,,,,,,,68,HOMBRE
4695,ECUATORIANO,,,,,,,33,HOMBRE
4696,ECUATORIANO,,,,,,,53,HOMBRE
4697,ECUATORIANO,,,,,,,44,HOMBRE
4698,ECUATORIANO,,,,,,,61,HOMBRE
4699,ECUATORIANO,,,,,,,27,HOMBRE
4700,ECUATORIANO,,,,,,,24,HOMBRE
4701,ECUATORIANO,,,,,,,15,HOMBRE
4702,ECUATORIANO,,,,,,,40,HOMBRE
4703,ECUATORIANO,,,,,,,34,HOMBRE
4704,ECUATORIANO,,,,,,,36,HOMBRE
4705,ECUATORIANO,,,,,,,31,HOMBRE
4706,ECUATORIANO,,,,,,,28,HOMBRE
4707,ECUATORIANO,,,,,,,51,HOMBRE
4708,ECUATORIANO,,,,,,,48,HOMBRE
4709,ECUATORIANO,,,,,,,26,HOMBRE
4710,ECUATORIANO,,,,,,,37,MUJER
4711,ECUATORIANO,,,,,,,46,HOMBRE
4712,ECUATORIANO,,,,,,,24,HOMBRE
4713,ECUATORIANO,,,,,,,32,HOMBRE
4714,ECUATORIANO,,,,,,,31,HOMBRE
4715,ECUATORIANO,,,,,,,21,MUJER
4716,ECUATORIANO,,,,,,,42,HOMBRE
4717,ECUATORIANO,,,,,,,30,HOMBRE
4718,ECUATORIANO,,,,,,,28,HOMBRE
4719,ECUATORIANO,,,,,,,33,HOMBRE
4720,ECUATORIANO,,,,,,,44,HOMBRE
4721,ECUATORIANO,,,,,,,26,HOMBRE
4722,ECUATORIANO,,,,,,,27,HOMBRE
4723,ECUATORIANO,,,,,,,28,HOMBRE
4724,ECUATORIANO,,,,,,,33,HOMBRE
4725,ECUATORIANO,,,,,,,21,HOMBRE
4726,ECUATORIANO,,,,,,,27,MUJER
4727,ECUATORIANO,,,,,,,44,HOMBRE
4728,ECUATORIANO,,,,,,,36,HOMBRE
4729,ECUATORIANO,,,,,,,24,HOMBRE
4730,ECUATORIANO,,,,,,,25,HOMBRE
4731,ECUATORIANO,,,,,,,23,HOMBRE
4732,ECUATORIANO,,,,,,,23,HOMBRE
4733,ECUATORIANO,,,,,,,57,HOMBRE
4734,ECUATORIANO,,,,,,,66,HOMBRE
4735,ECUATORIANO,,,,,,,39,HOMBRE
4736,ECUATORIANO,,,,,,,41,MUJER
4737,ECUATORIANO,,,,,,,52,HOMBRE
4738,ECUATORIANO,,,,,,,40,MUJER
4739,ECUATORIANO,,,,,,,23,HOMBRE
4740,ECUATORIANO,,,,,,,73,HOMBRE
4741,ECUATORIANO,,,,,,,19,HOMBRE
4742,ECUATORIANO,,,,,,,40,HOMBRE
4743,ECUATORIANO,,,,,,,50,HOMBRE
4744,ECUATORIANO,,,,,,,28,HOMBRE
4745,ECUATORIANO,,,,,,,35,HOMBRE
4746,ECUATORIANO,,,,,,,46,HOMBRE
4747,ECUATORIANO,,,,,,,19,HOMBRE
4748,ECUATORIANO,,,,,,,56,HOMBRE
4749,ECUATORIANO,,,,,,,37,MUJER
4750,ECUATORIANO,,,,,,,24,HOMBRE
4751,ECUATORIANO,,,,,,,23,MUJER
4752,ECUATORIANO,,,,,,,33,HOMBRE
4753,ECUATORIANO,,,,,,,57,HOMBRE
4754,ECUATORIANO,,,,,,,22,HOMBRE
4755,ECUATORIANO,,,,,,,29,MUJER
4756,ECUATORIANO,,,,,,,34,HOMBRE
4757,ECUATORIANO,,,,,,,48,HOMBRE
4758,ECUATORIANO,,,,,,,81,HOMBRE
4759,ECUATORIANO,,,,,,,24,HOMBRE
4760,ECUATORIANO,,,,,,,54,HOMBRE
4761,ECUATORIANO,,,,,,,56,HOMBRE
4762,ECUATORIANO,,,,,,,30,HOMBRE
4763,ECUATORIANO,,,,,,,45,HOMBRE
4764,ECUATORIANO,,,,,,,52,HOMBRE
4765,ECUATORIANO,,,,,,,34,HOMBRE
4766,ITALIANO,,,,,,,50,HOMBRE
4767,ECUATORIANO,,,,,,,22,HOMBRE
4768,ECUATORIANO,,,,,,,20,HOMBRE
4769,ECUATORIANO,,,,,,,23,HOMBRE
4770,ECUATORIANO,,,,,,,36,HOMBRE
4771,ECUATORIANO,,,,,,,63,HOMBRE
4772,VENEZOLANO,,,,,,,41,MUJER
4773,ECUATORIANO,,,,,,,41,HOMBRE
4774,ECUATORIANO,,,,,,,40,HOMBRE
4775,ECUATORIANO,,,,,,,35,HOMBRE
4776,ECUATORIANO,,,,,,,45,MUJER
4777,VENEZOLANO,,,,,,,27,HOMBRE
4778,ECUATORIANO,,,,,,,24,HOMBRE
4779,ECUATORIANO,,,,,,,20,HOMBRE
4780,ECUATORIANO,,,,,,,22,HOMBRE
4781,ECUATORIANO,,,,,,,21,HOMBRE
4782,ECUATORIANO,,,,,,,35,HOMBRE
4783,ECUATORIANO,,,,,,,28,HOMBRE
4784,ECUATORIANO,,,,,,,22,HOMBRE
4785,ECUATORIANO,,,,,,,32,HOMBRE
4786,ECUATORIANO,,,,,,,21,HOMBRE
4787,ECUATORIANO,,,,,,,61,HOMBRE
4788,ECUATORIANO,,,,,,,30,HOMBRE
4789,ECUATORIANO,,,,,,,25,HOMBRE
4790,ECUATORIANO,,,,,,,30,HOMBRE
4791,ECUATORIANO,,,,,,,24,HOMBRE
4792,ECUATORIANO,,,,,,,46,HOMBRE
4793,ECUATORIANO,,,,,,,45,HOMBRE
4794,ECUATORIANO,,,,,,,37,HOMBRE
4795,ECUATORIANO,,,,,,,27,HOMBRE
4796,ECUATORIANO,,,,,,,37,MUJER
4797,ECUATORIANO,,,,,,,40,HOMBRE
4798,ECUATORIANO,,,,,,,33,HOMBRE
4799,ECUATORIANO,,,,,,,49,HOMBRE
4800,ECUATORIANO,,,,,,,37,HOMBRE
4801,ECUATORIANO,,,,,,,29,HOMBRE
4802,ECUATORIANO,,,,,,,40,MUJER
4803,ECUATORIANO,,,,,,,29,MUJER
4804,ECUATORIANO,,,,,,,29,MUJER
4805,ECUATORIANO,,,,,,,39,HOMBRE
4806,ECUATORIANO,,,,,,,30,HOMBRE
4807,ECUATORIANO,,,,,,,45,HOMBRE
4808,ECUATORIANO,,,,,,,27,HOMBRE
4809,ECUATORIANO,,,,,,,65,HOMBRE
4810,ECUATORIANO,,,,,,,45,HOMBRE
4811,ECUATORIANO,,,,,,,45,HOMBRE
4812,ECUATORIANO,,,,,,,53,HOMBRE
4813,ECUATORIANO,,,,,,,40,HOMBRE
4814,ECUATORIANO,,,,,,,42,HOMBRE
4815,ECUATORIANO,,,,,,,25,HOMBRE
4816,ECUATORIANO,,,,,,,29,HOMBRE
4817,ECUATORIANO,,,,,,,35,HOMBRE
4818,ECUATORIANO,,,,,,,51,HOMBRE
4819,ECUATORIANO,,,,,,,33,HOMBRE
4820,ECUATORIANO,,,,,,,52,HOMBRE
4821,ECUATORIANO,,,,,,,63,HOMBRE
4822,ECUATORIANO,,,,,,,39,HOMBRE
4823,ECUATORIANO,,,,,,,39,HOMBRE
4824,ECUATORIANO,,,,,,,30,HOMBRE
4825,ECUATORIANO,,,,,,,37,HOMBRE
4826,ECUATORIANO,,,,,,,68,HOMBRE
4827,VENEZOLANO,,,,,,,30,HOMBRE
4828,ECUATORIANO,,,,,,,35,HOMBRE
4829,ECUATORIANO,,,,,,,56,HOMBRE
4830,ECUATORIANO,,,,,,,37,HOMBRE
4831,ECUATORIANO,,,,,,,44,HOMBRE
4832,BOLIVIANO,,,,,,,32,HOMBRE
4833,ECUATORIANO,,,,,,,20,HOMBRE
4834,ECUATORIANO,,,,,,,68,HOMBRE
4835,ECUATORIANO,,,,,,,60,HOMBRE
4836,ECUATORIANO,,,,,,,26,MUJER
4837,ECUATORIANO,,,,,,,31,HOMBRE
4838,ECUATORIANO,,,,,,,22,HOMBRE
4839,ECUATORIANO,,,,,,,38,HOMBRE
4840,ECUATORIANO,,,,,,,27,HOMBRE
4841,ECUATORIANO,,,,,,,15,HOMBRE
4842,ECUATORIANO,,,,,,,37,HOMBRE
4843,ECUATORIANO,,,,,,,41,HOMBRE
4844,ECUATORIANO,,,,,,,41,HOMBRE
4845,ECUATORIANO,,,,,,,41,HOMBRE
4846,ECUATORIANO,,,,,,,27,HOMBRE
4847,ECUATORIANO,,,,,,,39,HOMBRE
4848,ECUATORIANO,,,,,,,52,HOMBRE
4849,ECUATORIANO,,,,,,,37,HOMBRE
4850,ECUATORIANO,,,,,,,31,HOMBRE
4851,ECUATORIANO,,,,,,,44,HOMBRE
4852,ECUATORIANO,,,,,,,25,HOMBRE
4853,ECUATORIANO,,,,,,,23,HOMBRE
4854,ECUATORIANO,,,,,,,20,HOMBRE
4855,ECUATORIANO,,,,,,,32,HOMBRE
4856,ECUATORIANO,,,,,,,41,HOMBRE
4857,ECUATORIANO,,,,,,,21,HOMBRE
4858,ECUATORIANO,,,,,,,46,HOMBRE
4859,ECUATORIANO,,,,,,,28,MUJER
4860,ECUATORIANO,,,,,,,30,MUJER
4861,ECUATORIANO,,,,,,,31,HOMBRE
4862,ECUATORIANO,,,,,,,23,HOMBRE
4863,MEXICANO,,,,,,,48,HOMBRE
4864,ECUATORIANO,,,,,,,50,HOMBRE
4865,ECUATORIANO,,,,,,,20,HOMBRE
4866,ECUATORIANO,,,,,,,22,MUJER
4867,ECUATORIANO,,,,,,,25,MUJER
4868,ECUATORIANO,,,,,,,22,HOMBRE
4869,ECUATORIANO,,,,,,,30,HOMBRE
4870,ECUATORIANO,,,,,,,32,HOMBRE
4871,ECUATORIANO,,,,,,,38,HOMBRE
4872,ECUATORIANO,,,,,,,41,HOMBRE
4873,ECUATORIANO,,,,,,,35,HOMBRE
4874,ECUATORIANO,,,,,,,32,HOMBRE
4875,ECUATORIANO,,,,,,,35,HOMBRE
4876,ECUATORIANO,,,,,,,24,HOMBRE
4877,ECUATORIANO,,,,,,,36,HOMBRE
4878,ECUATORIANO,,,,,,,37,HOMBRE
4879,ECUATORIANO,,,,,,,43,HOMBRE
4880,ECUATORIANO,,,,,,,53,HOMBRE
4881,ECUATORIANO,,,,,,,44,HOMBRE
4882,ECUATORIANO,,,,,,,24,HOMBRE
4883,ECUATORIANO,,,,,,,43,HOMBRE
4884,ECUATORIANO,,,,,,,36,HOMBRE
4885,ECUATORIANO,,,,,,,39,HOMBRE
4886,ECUATORIANO,,,,,,,30,MUJER
4887,ECUATORIANO,,,,,,,25,HOMBRE
4888,ECUATORIANO,,,,,,,69,MUJER
4889,ECUATORIANO,,,,,,,34,HOMBRE
4890,ECUATORIANO,,,,,,,34,HOMBRE
4891,ECUATORIANO,,,,,,,33,HOMBRE
4892,ECUATORIANO,,,,,,,39,HOMBRE
4893,ECUATORIANO,,,,,,,42,HOMBRE
4894,ECUATORIANO,,,,,,,31,MUJER
4895,ECUATORIANO,,,,,,,51,HOMBRE
4896,ECUATORIANO,,,,,,,63,HOMBRE
4897,ECUATORIANO,,,,,,,32,HOMBRE
4898,ECUATORIANO,,,,,,,42,HOMBRE
4899,ECUATORIANO,,,,,,,30,HOMBRE
4900,ECUATORIANO,,,,,,,36,HOMBRE
4901,ECUATORIANO,,,,,,,41,HOMBRE
4902,ECUATORIANO,,,,,,,31,HOMBRE
4903,ECUATORIANO,,,,,,,22,HOMBRE
4904,ECUATORIANO,,,,,,,23,HOMBRE
4905,ECUATORIANO,,,,,,,38,HOMBRE
4906,ECUATORIANO,,,,,,,32,HOMBRE
4907,ECUATORIANO,,,,,,,32,HOMBRE
4908,ECUATORIANO,,,,,,,49,HOMBRE
4909,ECUATORIANO,,,,,,,40,HOMBRE
4910,ECUATORIANO,,,,,,,40,HOMBRE
4911,ECUATORIANO,,,,,,,24,HOMBRE
4912,ECUATORIANO,,,,,,,36,HOMBRE
4913,ECUATORIANO,,,,,,,29,HOMBRE
4914,ECUATORIANO,,,,,,,41,HOMBRE
4915,ECUATORIANO,,,,,,,29,HOMBRE
4916,ECUATORIANO,,,,,,,32,MUJER
4917,ECUATORIANO,,,,,,,26,MUJER
4918,ECUATORIANO,,,,,,,29,HOMBRE
4919,ECUATORIANO,,,,,,,24,HOMBRE
4920,ECUATORIANO,,,,,,,32,HOMBRE
4921,ECUATORIANO,,,,,,,62,HOMBRE
4922,ECUATORIANO,,,,,,,24,HOMBRE
4923,ECUATORIANO,,,,,,,28,HOMBRE
4924,ECUATORIANO,,,,,,,47,HOMBRE
4925,ECUATORIANO,,,,,,,37,HOMBRE
4926,ECUATORIANO,,,,,,,22,HOMBRE
4927,ECUATORIANO,,,,,,,34,HOMBRE
4928,ECUATORIANO,,,,,,,28,HOMBRE
4929,ECUATORIANO,,,,,,,30,HOMBRE
4930,ECUATORIANO,,,,,,,38,HOMBRE
4931,ECUATORIANO,,,,,,,55,MUJER
4932,ECUATORIANO,,,,,,,40,HOMBRE
4933,ECUATORIANO,,,,,,,31,HOMBRE
4934,ECUATORIANO,,,,,,,38,HOMBRE
4935,ECUATORIANO,,,,,,,35,HOMBRE
4936,ECUATORIANO,,,,,,,21,HOMBRE
4937,ECUATORIANO,,,,,,,42,HOMBRE
4938,ECUATORIANO,,,,,,,22,MUJER
4939,ECUATORIANO,,,,,,,41,HOMBRE
4940,ECUATORIANO,,,,,,,16,HOMBRE
4941,ECUATORIANO,,,,,,,29,HOMBRE
4942,ECUATORIANO,,,,,,,26,MUJER
4943,ECUATORIANO,,,,,,,26,HOMBRE
4944,ECUATORIANO,,,,,,,26,HOMBRE
4945,ECUATORIANO,,,,,,,37,HOMBRE
4946,ECUATORIANO,,,,,,,34,MUJER
4947,ECUATORIANO,,,,,,,38,HOMBRE
4948,ECUATORIANO,,,,,,,38,HOMBRE
4949,ECUATORIANO,,,,,,,27,MUJER
4950,ECUATORIANO,,,,,,,31,HOMBRE
4951,ECUATORIANO,,,,,,,30,HOMBRE
4952,ECUATORIANO,,,,,,,45,HOMBRE
4953,ECUATORIANO,,,,,,,27,HOMBRE
4954,ECUATORIANO,,,,,,,24,HOMBRE
4955,ECUATORIANO,,,,,,,30,HOMBRE
4956,ECUATORIANO,,,,,,,32,HOMBRE
4957,ECUATORIANO,,,,,,,46,HOMBRE
4958,ECUATORIANO,,,,,,,25,HOMBRE
4959,ECUATORIANO,,,,,,,27,HOMBRE
4960,ECUATORIANO,,,,,,,35,HOMBRE
4961,ECUATORIANO,,,,,,,26,HOMBRE
4962,ECUATORIANO,,,,,,,39,HOMBRE
4963,ECUATORIANO,,,,,,,48,HOMBRE
4964,ECUATORIANO,,,,,,,41,HOMBRE
4965,ECUATORIANO,,,,,,,41,HOMBRE
4966,ECUATORIANO,,,,,,,23,HOMBRE
4967,ECUATORIANO,,,,,,,33,HOMBRE
4968,ECUATORIANO,,,,,,,32,MUJER
4969,ECUATORIANO,,,,,,,42,HOMBRE
4970,ECUATORIANO,,,,,,,38,HOMBRE
4971,ECUATORIANO,,,,,,,26,HOMBRE
4972,ECUATORIANO,,,,,,,22,HOMBRE
4973,ECUATORIANO,,,,,,,31,MUJER
4974,ECUATORIANO,,,,,,,27,HOMBRE
4975,ECUATORIANO,,,,,,,27,MUJER
4976,ECUATORIANO,,,,,,,26,HOMBRE
4977,ECUATORIANO,,,,,,,35,HOMBRE
4978,ECUATORIANO,,,,,,,31,HOMBRE
4979,ECUATORIANO,,,,,,,41,HOMBRE
4980,ECUATORIANO,,,,,,,50,HOMBRE
4981,ECUATORIANO,,,,,,,28,HOMBRE
4982,ECUATORIANO,,,,,,,36,HOMBRE
4983,ECUATORIANO,,,,,,,28,HOMBRE
4984,ECUATORIANO,,,,,,,44,HOMBRE
4985,ECUATORIANO,,,,,,,40,HOMBRE
4986,ECUATORIANO,,,,,,,22,HOMBRE
4987,ECUATORIANO,,,,,,,37,HOMBRE
4988,ECUATORIANO,,,,,,,23,HOMBRE
4989,ECUATORIANO,,,,,,,41,HOMBRE
4990,ECUATORIANO,,,,,,,32,HOMBRE
4991,ECUATORIANO,,,,,,,50,HOMBRE
4992,ECUATORIANO,,,,,,,21,HOMBRE
4993,ECUATORIANO,,,,,,,31,HOMBRE
4994,ECUATORIANO,,,,,,,24,HOMBRE
4995,ECUATORIANO,,,,,,,49,HOMBRE
4996,ECUATORIANO,,,,,,,41,MUJER
4997,ECUATORIANO,,,,,,,25,HOMBRE
4998,ECUATORIANO,,,,,,,38,HOMBRE
4999,ECUATORIANO,,,,,,,20,HOMBRE
5000,ECUATORIANO,,,,,,,28,HOMBRE
5001,ECUATORIANO,,,,,,,17,MUJER
5002,ECUATORIANO,,,,,,,39,HOMBRE
5003,ECUATORIANO,,,,,,,21,HOMBRE
5004,ECUATORIANO,,,,,,,24,HOMBRE
5005,ECUATORIANO,,,,,,,44,MUJER
5006,ECUATORIANO,,,,,,,37,HOMBRE
5007,ECUATORIANO,,,,,,,59,MUJER
5008,ECUATORIANO,,,,,,,27,HOMBRE
5009,ECUATORIANO,,,,,,,41,MUJER
5010,ECUATORIANO,,,,,,,34,HOMBRE
5011,ECUATORIANO,,,,,,,30,HOMBRE
5012,ECUATORIANO,,,,,,,29,HOMBRE
5013,ECUATORIANO,,,,,,,21,HOMBRE
5014,ECUATORIANO,,,,,,,25,HOMBRE
5015,ECUATORIANO,,,,,,,38,HOMBRE
5016,ECUATORIANO,,,,,,,33,HOMBRE
5017,ECUATORIANO,,,,,,,27,HOMBRE
5018,ECUATORIANO,,,,,,,21,HOMBRE
5019,ECUATORIANO,,,,,,,22,HOMBRE
5020,ECUATORIANO,,,,,,,25,HOMBRE
5021,ECUATORIANO,,,,,,,29,HOMBRE
5022,ECUATORIANO,,,,,,,19,HOMBRE
5023,ECUATORIANO,,,,,,,23,HOMBRE
5024,ECUATORIANO,,,,,,,38,HOMBRE
5025,ECUATORIANO,,,,,,,34,MUJER
5026,ECUATORIANO,,,,,,,25,MUJER
5027,ECUATORIANO,,,,,,,40,MUJER
5028,ECUATORIANO,,,,,,,29,MUJER
5029,ECUATORIANO,,,,,,,25,HOMBRE
5030,ECUATORIANO,,,,,,,44,HOMBRE
5031,ECUATORIANO,,,,,,,39,HOMBRE
5032,ECUATORIANO,,,,,,,38,HOMBRE
5033,ECUATORIANO,,,,,,,50,HOMBRE
5034,ECUATORIANO,,,,,,,44,HOMBRE
5035,ECUATORIANO,,,,,,,50,HOMBRE
5036,ECUATORIANO,,,,,,,28,HOMBRE
5037,ECUATORIANO,,,,,,,39,HOMBRE
5038,ECUATORIANO,,,,,,,28,HOMBRE
5039,ECUATORIANO,,,,,,,36,HOMBRE
5040,ECUATORIANO,,,,,,,28,HOMBRE
5041,ECUATORIANO,,,,,,,45,HOMBRE
5042,ECUATORIANO,,,,,,,46,HOMBRE
5043,ECUATORIANO,,,,,,,35,HOMBRE
5044,ECUATORIANO,,,,,,,26,HOMBRE
5045,ECUATORIANO,,,,,,,40,HOMBRE
5046,ECUATORIANO,,,,,,,34,HOMBRE
5047,ECUATORIANO,,,,,,,19,HOMBRE
5048,ECUATORIANO,,,,,,,32,HOMBRE
5049,ECUATORIANO,,,,,,,24,HOMBRE
5050,ECUATORIANO,,,,,,,57,HOMBRE
5051,ECUATORIANO,,,,,,,42,HOMBRE
5052,ECUATORIANO,,,,,,,25,HOMBRE
5053,ECUATORIANO,,,,,,,38,HOMBRE
5054,ECUATORIANO,,,,,,,33,HOMBRE
5055,ECUATORIANO,,,,,,,38,MUJER
5056,ECUATORIANO,,,,,,,42,HOMBRE
5057,ECUATORIANO,,,,,,,46,HOMBRE
5058,ECUATORIANO,,,,,,,23,HOMBRE
5059,ECUATORIANO,,,,,,,24,HOMBRE
5060,ECUATORIANO,,,,,,,25,HOMBRE
5061,ECUATORIANO,,,,,,,47,HOMBRE
5062,ECUATORIANO,,,,,,,24,HOMBRE
5063,ECUATORIANO,,,,,,,42,MUJER
5064,ECUATORIANO,,,,,,,25,HOMBRE
5065,ECUATORIANO,,,,,,,28,HOMBRE
5066,ECUATORIANO,,,,,,,28,HOMBRE
5067,ECUATORIANO,,,,,,,28,HOMBRE
5068,ECUATORIANO,,,,,,,20,HOMBRE
5069,ECUATORIANO,,,,,,,30,HOMBRE
5070,ECUATORIANO,,,,,,,41,HOMBRE
